Geneid	Length	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	SE
NR1H4	4197	0.536456473735611	0.176757433287655	0.896155514183567	2.09527121940512	3.09388640609995	0.00532127540468813	0.0101979555164811	-2.5898836523626203	0.18351991859589592
ZNF785	5731	0.33792778158845904	0.126790804060145	0.5490647591167729	3.68073254470419	3.32023443969087	0.00312410923727324	0.0063256380912136	-2.59119653205706	0.10772294771852753
NOTCH2	17658	-0.181183140960472	-0.284939181898221	-0.0774271000227227	7.63501618247445	-3.62254296752992	0.00151654470162393	0.0033155518214411897	-2.59185211803148	0.05293675558048426
WDR47	4415	-0.33134284315982104	-0.541096920485744	-0.121588765833897	3.49551296280338	-3.2769992035071405	0.00346089072410526	0.00692898701826392	-2.59400840157631	0.10701738639077729
LRRC37B	3478	0.23255364015958302	0.0912045082319892	0.37390277208717704	4.56298390250334	3.4130224834389002	0.0025055948079590303	0.0051918515985903795	-2.5944186134832403	0.07211690404469077
URGCP	4465	0.19696344719363898	0.0812737576574538	0.312653136729824	5.932718057254441	3.53183278713732	0.0018859098854249398	0.00403142261930527	-2.59887751350813	0.05902535180417606
KDM4A	5498	-0.184201910044242	-0.29237688611920004	-0.0760269339692827	5.93174815547395	-3.5324536686930603	0.0018831037563525397	0.00402680124156058	-2.59928749237961	0.055191314323958504
GC	2267	0.407247064939507	0.14416548445214097	0.670328645426874	2.928441957808	3.21126890300707	0.00404146541633715	0.00795753018894798	-2.59973383204554	0.13422529616702372
RMDN1	7266	0.19562139291953	0.0790439979996431	0.312198787839417	5.32372536274098	3.4810571535043997	0.00212982170866884	0.0044944127582831105	-2.6016948095548798	0.05947826271422804
E2F4	2100	-0.234011542018912	-0.372216061032445	-0.0958070230053794	5.678435925952639	-3.5125635276404	0.00197506720772265	0.00420618656963217	-2.6020299160313503	0.07051250970078203
LOC107984139	1320	-0.955295779629777	-1.64048865196599	-0.270102907293567	-0.0282014153532542	-2.89223898326605	0.00848217524248885	0.0154278586798128	-2.6024653904012	0.34958820017153647
GAN	4569	-0.483157049714809	-0.8043641808329991	-0.161949918596618	2.1843407566026203	-3.12041455662529	0.00500160429964542	0.00963406091677465	-2.6059207343060096	0.1638811893460156
PGAP1	12114	-0.34122612594323704	-0.552283495694976	-0.130168756191497	3.8681430913226604	-3.35390615807041	0.00288413908476079	0.00589127821872461	-2.60593408336094	0.10768233150598955
NOMO2	4465	0.33856708598334806	0.125032075694176	0.55210209627252	3.3815913056044398	3.2891584719943703	0.00336276224243637	0.00675205955159874	-2.60681710637654	0.10894643382100615
EXT1	4348	0.20558441337612302	0.0826839068066281	0.328484919945617	5.51193789926637	3.47012936223485	0.0021862233890957	0.00459945785713318	-2.60914599345282	0.06270434008647677
ANKRA2	2230	0.273286393769599	0.10377130743392	0.44280148010527903	4.02731585086979	3.34440456571298	0.00294997235311683	0.00601297968144685	-2.61144469584474	0.08648728894677526
ZFYVE21	1507	0.257428930980103	0.10185889153257001	0.412998970427636	4.77324123693211	3.43273710476951	0.00239049657413164	0.00497728142458687	-2.6118298538862	0.07937246910588419
DNAH12	14128	1.05577450657316	0.278816737498276	1.8327322756480402	-1.35187256634986	2.8189210346785294	0.0100265068451683	0.0179263961772666	-2.61404034343819	0.3964070250382052
PEG3	9030	-0.281764302367008	-0.45520185801044105	-0.108326746723575	4.14978662332148	-3.37017132385877	0.00277475360547066	0.0056882903938978	-2.6150134689261697	0.08848854879766992
ANKHD1	8460	0.358390652562173	0.127858857351917	0.5889224477724301	3.0378186752832503	3.22503917730075	0.00391250015852427	0.00772306402679802	-2.61566656113165	0.1176182628623758
MYB	4515	0.310153305599856	0.11471809237993	0.5055885188197811	3.52230416173112	3.29217376893562	0.00333884989928204	0.00671476232157734	-2.61967128097203	0.09971184347955384
LSM11	6584	0.30425403063156004	0.110437447427861	0.498070613835259	3.3478962448439904	3.25652607694428	0.00363243766167187	0.0072365104714836705	-2.62278480860086	0.09888601183862195
CLSTN1	5226	0.147146408628927	0.0631087223104515	0.231184094947403	8.37217076888393	3.6323252750698196	0.00148123928802082	0.00324574449422406	-2.62673741223197	0.04287637057065089
DICER1	17783	-0.256446575943781	-0.40451120903597293	-0.10838194285158999	7.1623201652024004	-3.5929793650339703	0.00162834962202874	0.00354202168522381	-2.6279470694277203	0.07554318014907728
PPP1R21	3465	0.270418250006232	0.10449240612572501	0.436344093886739	4.6567929035109	3.38089058378758	0.00270488882668386	0.005559653933307289	-2.6321738935190497	0.08465604279617704
ADAM12	10057	0.7182113359398471	0.210566218927749	1.22585645295195	0.721345525784989	2.9349533011392404	0.007690114300140759	0.0141436102495306	-2.63392073376894	0.25900261072045944
USP33	4955	0.170708973991071	0.0720737967306947	0.269344151251448	7.24197687910715	3.59032427720609	0.0016387785474119	0.00355913318644826	-2.63434180810364	0.05032407003080442
CFAP20	1464	-0.207990262010349	-0.333101214557276	-0.0828793094634221	5.045052159248621	-3.44871117541562	0.0023010422253015397	0.00481347537792747	-2.63697169615068	0.0638321186463913
B3GALNT2	6467	-0.194295896224399	-0.309720036546819	-0.07887175590197901	5.5265935944238604	-3.4920152546999503	0.00207469527210213	0.00439514753373137	-2.63913420277562	0.05888986751143878
NAGS	2412	0.7003804401551551	0.20873727008315301	1.19202361022716	0.83734319599272	2.95524268856965	0.0073391731497198	0.0135761627947581	-2.64045884947596	0.2508383520775528
TXLNG	5476	-0.184216664882761	-0.29242293388008805	-0.076010395885433	6.11924683265638	-3.5317149666867502	0.00188644284822842	0.004031872464644121	-2.64124260228286	0.055207280100677304
MRPS23	1492	-0.192361366776477	-0.306123578335794	-0.0785991552171593	5.80587136874606	-3.5077528079318303	0.0019979629453298698	0.0042504778884177	-2.6425395625472	0.058041944673121106
SMAD5	7348	0.231111704025147	0.0970496717364037	0.36517373631389	7.009286229515049	3.5762287808801903	0.00169525307713361	0.00366967250515104	-2.64521003456334	0.06839899606568528
LAT2	2280	0.542187434969049	0.17148633334608998	0.9128885365920079	1.49361056503535	3.03413377610637	0.006115102121514129	0.011544079072946	-2.6455604454230297	0.18913321511375455
DHX58	2681	0.6382017182628721	0.194377841314709	1.08202559521103	1.17446083577077	2.98302202059425	0.0068834991342637	0.0128127788382118	-2.64618608048489	0.22644075354497986
PLGRKT	1569	0.359603447452674	0.131826723329274	0.587380171576074	3.58615509777938	3.27509315189019	0.0034765233658769	0.0069569423078000795	-2.64992153070836	0.11621261434867347
PYM1	1276	-0.20079993091654602	-0.320923061707592	-0.080676800125499	5.333012177451111	-3.46773633712962	0.00219876832529484	0.0046219611290584895	-2.65006072664622	0.06128731162808495
NEK1	6792	0.205404326886747	0.0834529305465085	0.327355723226985	5.650974192340589	3.4940729137397097	0.00206450091155499	0.00437577583847897	-2.65065597367245	0.06222010017359094
COX20	2689	0.171121830835144	0.0715128976797868	0.270730763990501	6.880444004000571	3.5638242809118506	0.00174653101445153	0.0037656750968710797	-2.65083360603446	0.050820884262937294
MRPS26	1039	-0.18456664606825895	-0.292134215028034	-0.0769990771084832	6.72756252628629	-3.5594346159694905	0.0017650395072670003	0.00379902873284173	-2.65094452861188	0.054881412734579284
UROD	1477	-0.220985636687659	-0.354630248048159	-0.0873410253271583	5.06392213528408	-3.4302182052360397	0.00240490930014063	0.0050039565847300295	-2.65125051491927	0.06818602620433692
NARFL	2230	0.26998016098718197	0.101710121584441	0.438250200389923	4.05816604769383	3.3283900002032296	0.00306426065235024	0.006224621776898	-2.6564534621838103	0.08585206091976583
ZNF529	12079	-0.19193561513333202	-0.306660446606776	-0.0772107836598878	5.5432186090166296	-3.4706218248740095	0.00218365046321632	0.0045948181182742295	-2.65813211325291	0.058533077282369436
ZNF253	2329	-0.25635398062638	-0.413850901592247	-0.0988570596605128	4.46573567688516	-3.3765808311683796	0.0027327696381642397	0.00561326868989338	-2.65868479067109	0.08035557192136078
HIRIP3	3048	-0.21515368813606103	-0.346294690136912	-0.0840126861352095	4.6888368896198305	-3.40345059319216	0.0025634132855837898	0.0052995554106432296	-2.6591647363425897	0.06690867449023023
ANKRD33B	9419	0.8004223850718349	0.236029826848007	1.36481494329566	0.956526558444475	2.9420300215677	0.007565922518236309	0.013943918236838002	-2.6600937921472902	0.2879553868488911
BIK	953	0.38585341002593704	0.132682677564598	0.639024142487276	2.6797826094451804	3.16168062350492	0.00454090607661541	0.008821428537606979	-2.66247831039184	0.1291687410517036
EPRS	5035	-0.144297363915506	-0.22735719414941102	-0.0612375336816004	7.97456111773381	-3.60393136251823	0.00158601643140146	0.00345549634467586	-2.6644003267699503	0.04237746440505373
PAAF1	2703	-0.197549223528901	-0.316873167009451	-0.0782252800483505	5.071555862882009	-3.43444750230654	0.0023807581408842302	0.00496030958653229	-2.6652135754547097	0.060879563000280745
PRPSAP2	3554	-0.188578769496108	-0.301378061124652	-0.0757794778675646	5.41199812016603	-3.46813167681525	0.00219669099095635	0.00461856066227701	-2.66542628479496	0.05755065899415494
AGAP1	12501	-0.17747405378899	-0.281629886083263	-0.07331822149471799	6.40580099395733	-3.53476404469614	0.0018726977409130102	0.00400729107482944	-2.67170926608074	0.05314073076238393
LNX2	4872	-0.228620049151695	-0.3638278586960229	-0.0934122396073678	5.85783328765099	-3.5076939185022598	0.0019982448244325103	0.0042504778884177	-2.6719799521886096	0.06898357629812629
GGCX	7789	0.19641583335540197	0.0778499577424773	0.314981708968328	5.138678537619531	3.43657585148777	0.00236869418681215	0.00493835526729165	-2.67222347234516	0.06049279368006395
ZNF549	4196	0.22137449153970104	0.0862220349645685	0.356526948114834	4.72598420449336	3.3979171521345095	0.0025974300554986	0.0053625884597503	-2.67302400097337	0.06895533498731263
ZNF639	4101	0.201541823579207	0.0820875728412405	0.320996074317174	5.8522597489557695	3.5000377477603	0.00203522559599487	0.0043217861687671	-2.6746828524920296	0.060946046294880984
CCDC14	9195	-0.20270648573793804	-0.320028419548861	-0.085384551927015	7.70474594022296	-3.5842441464899397	0.00166290859725532	0.0036065267824928297	-2.6771530335185	0.05985812949536889
CNIH4	2377	-0.23016193965568804	-0.36828491956635995	-0.0920389597450162	5.32356254254288	-3.4568196534987004	0.00225689637732645	0.0047306273663578	-2.6778090259769196	0.07047090811768973
MTERF3	1691	-0.182497993293895	-0.29104595099594	-0.07395003559185001	5.753711621853019	-3.4877519457603197	0.00209597438188907	0.004431964774694729	-2.67846070125062	0.055381611072471935
PLEKHN1	3248	0.44780141881259206	0.151411326909724	0.744191510715461	2.5253963691381203	3.13423053119645	0.00484254597268667	0.00935362595867678	-2.6800738211894504	0.15121943464432064
HDAC4	23432	0.22403109099838897	0.0891284219067654	0.35893376009001293	5.226970354701769	3.4450609069921603	0.00232119047174827	0.00485318650063976	-2.68297671934824	0.0688278923936856
PML	7709	0.244338727604865	0.0957147707964507	0.39296268441328003	4.79612107147999	3.4104574981679	0.0025209622850383	0.0052193689177316704	-2.6839915120632	0.0758285493920483
ZNF737	9872	0.34560427338114597	0.126536712579865	0.5646718341824271	3.64164332077008	3.27273005057118	0.0034959998673902	0.0069936780832525105	-2.6863414845825	0.11176916367412298
STRBP	18101	-0.154875375701359	-0.24477044870680603	-0.0649803026959126	7.34429120624371	-3.57400895602948	0.00170431951165388	0.0036868961971080203	-2.6867154264876003	0.04586483316604424
ADCK2	2595	-0.20330512473930298	-0.324280817693642	-0.0823294317849639	5.76899525192684	-3.4862566898282497	0.00210348805473593	0.0044448451947690796	-2.68676512572434	0.061722292323642375
UACA	7925	-0.31683729361036306	-0.5150036567496951	-0.118670930471031	3.7631977123425195	-3.3167711631708503	0.00314986702701523	0.00637263112230415	-2.68727044529271	0.10110528731598573
FZD1	4350	0.24836424358712197	0.0939573922371363	0.40277109493710705	4.21616139988595	3.33681137778589	0.00300363378224393	0.006115378813001861	-2.6885448724414998	0.07877900579080888
AXIN2	5352	-0.43545367347712705	-0.7272686163558181	-0.143638730598436	2.41873283921096	-3.09559106665389	0.00530015425921609	0.010160593221049001	-2.68939800120596	0.14888517493810768
METTL21B	2840	-0.324815888604731	-0.535386128300134	-0.114245648909327	3.1959319642500605	-3.1999959334725805	0.00415010216027158	0.00814321568129885	-2.6946766270142	0.10743379576296097
LOC107985939	5892	-0.63406402944337	-1.08021361256989	-0.18791444631685397	0.96256858690089	-2.9482328286442	0.00745864938996632	0.0137766808546053	-2.6981502468357004	0.22762733832985615
FAM84A	6355	0.20656381693857898	0.0857338322224526	0.32739380165470505	7.122026860325309	3.5464078732228397	0.00182110616591813	0.00390692434874593	-2.6994532819913397	0.061647951385778686
DHCR7	2799	-0.175486188819915	-0.27789268088215996	-0.0730796967576696	7.09919224699561	-3.55487722046445	0.00178445895155597	0.0038362031562168795	-2.70100708434796	0.05224821023583938
MRPS5	3610	-0.19225169039237902	-0.306046741751421	-0.0784566390333359	6.084075466907881	-3.5047411188562703	0.00201242873136525	0.00427773704655619	-2.7015913222265295	0.0580586996729809
MTA2	3339	-0.146899759659147	-0.232192351260125	-0.0616071680581677	7.46132025063129	-3.57288409362265	0.0017089319545141302	0.0036954434117594	-2.70181579273111	0.043516628367846255
ZNF774	4056	0.528669614928629	0.16419211742043602	0.8931471124368221	1.82731483572984	3.0090041219485997	0.00648197593234125	0.0121540694660564	-2.7019246922656803	0.18595790689193523
LUZP1	9151	0.22925921189019896	0.0924041224960208	0.366114301284378	5.66601345985945	3.4751615259103104	0.00216007148824757	0.0045509139635842395	-2.70221222413319	0.06982402520111153
PPP6C	4443	0.158911452735824	0.0665234864907152	0.251299418980932	7.40895887613157	3.56819798721906	0.00172827938737745	0.00373147160994914	-2.70355116065103	0.04713671747199408
NEDD1	4209	-0.208529415476493	-0.33335769596211895	-0.0837011349908662	5.62614229455842	-3.4654807497116296	0.0022106572702634397	0.00464460950177534	-2.70387481981395	0.06368789820695223
SCO1	2319	-0.207952461370636	-0.332733888580089	-0.0831710341611822	5.555266513026051	-3.45719017012197	0.00225489905816103	0.00472802635459091	-2.70461883232973	0.06366399347421092
PRPF4	2963	-0.197675151887251	-0.314707323336109	-0.0806429804383921	6.25698474248217	-3.50393443423819	0.0020163208083153698	0.004285281609104121	-2.70561885753335	0.05971029155554003
PTRHD1	572	0.23164107772848397	0.0896693274064226	0.373612828050545	4.68177129131179	3.38472035537741	0.00268034622603274	0.00551646496075656	-2.70593123628532	0.07243456649084756
BAX	1340	-0.269290160430295	-0.43471616332099994	-0.103864157539589	4.649978706007	-3.37695957522804	0.00273030825551212	0.00560913451144734	-2.70762654173657	0.084401021883013
CSF1	5020	0.5847982009498721	0.17665994556221304	0.99293645633753	1.16068773223478	2.9724042745026	0.0070543655921281	0.0130996173896603	-2.70934889036669	0.2082338037692135
TTC8	2855	-0.219327455560487	-0.35351940014342204	-0.0851355109775522	4.77033642582047	-3.39059335890337	0.00264313153463908	0.00544611718039281	-2.70978922762924	0.06846527784843619
ZNF286B	5328	0.670692204099894	0.19768509578354396	1.14369931241624	1.05096404090064	2.94147217115521	0.00757564225600002	0.0139597735616533	-2.7138883663801603	0.2413301573042592
PMM2	2323	-0.192911794731441	-0.30963184330653304	-0.076191746156349	5.19297403150235	-3.4286446368256702	0.00241395607474655	0.0050211089667897895	-2.7151494923590396	0.05955104519137348
RAB40C	2933	0.313037264180268	0.11559231058364998	0.510482217776886	3.91809286203794	3.2889642590994	0.00336430811468765	0.00675400927279754	-2.7193728460283397	0.10073722122276428
TMEM5	2497	0.182438845524325	0.0743518588659304	0.290525832182719	6.164812989939509	3.5014913593876402	0.00202815316822384	0.00430749961875063	-2.72181138270907	0.055146421764486885
DENND1A	8964	0.17246242224719	0.0704882649143783	0.274436579580001	6.2857855193043495	3.50843560142985	0.00199469754241535	0.0042443768472739205	-2.72243218027532	0.05202763129225069
KRAS	9721	-0.190700209249217	-0.302603193413835	-0.0787972250845981	6.69483289993901	-3.53523798053019	0.00187057010062621	0.0040034235281507105	-2.72264626179307	0.05709335926766248
CHCHD6	13780	-0.34236549092209195	-0.56616608427584	-0.11856489756834401	2.9287232635404106	-3.1734956140868396	0.0044167460899745105	0.00860965895380809	-2.7260116876597404	0.11418397620089185
